,Emotion,Path
621,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_11\03-01-04-01-01-02-11.wav
622,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_11\03-01-04-01-02-01-11.wav
623,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_11\03-01-04-01-02-02-11.wav
624,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_11\03-01-04-02-01-01-11.wav
625,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_11\03-01-04-02-01-02-11.wav
626,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_11\03-01-04-02-02-01-11.wav
627,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_11\03-01-04-02-02-02-11.wav
628,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_11\03-01-05-01-01-01-11.wav
629,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_11\03-01-05-01-01-02-11.wav
630,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_11\03-01-05-01-02-01-11.wav
631,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_11\03-01-05-01-02-02-11.wav
632,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_11\03-01-05-02-01-01-11.wav
633,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_11\03-01-05-02-01-02-11.wav
634,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_11\03-01-05-02-02-01-11.wav
635,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_11\03-01-05-02-02-02-11.wav
636,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_11\03-01-06-01-01-01-11.wav
637,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_11\03-01-06-01-01-02-11.wav
638,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_11\03-01-06-01-02-01-11.wav
639,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_11\03-01-06-01-02-02-11.wav
640,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_11\03-01-06-02-01-01-11.wav
641,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_11\03-01-06-02-01-02-11.wav
642,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_11\03-01-06-02-02-01-11.wav
643,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_11\03-01-06-02-02-02-11.wav
644,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_11\03-01-07-01-01-01-11.wav
645,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_11\03-01-07-01-01-02-11.wav
646,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_11\03-01-07-01-02-01-11.wav
647,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_11\03-01-07-01-02-02-11.wav
648,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_11\03-01-07-02-01-01-11.wav
649,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_11\03-01-07-02-01-02-11.wav
650,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_11\03-01-07-02-02-01-11.wav
651,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_11\03-01-07-02-02-02-11.wav
652,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_11\03-01-08-01-01-01-11.wav
653,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_11\03-01-08-01-01-02-11.wav
654,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_11\03-01-08-01-02-01-11.wav
655,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_11\03-01-08-01-02-02-11.wav
656,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_11\03-01-08-02-01-01-11.wav
657,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_11\03-01-08-02-01-02-11.wav
658,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_11\03-01-08-02-02-01-11.wav
659,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_11\03-01-08-02-02-02-11.wav
660,neutral,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-01-01-01-01-12.wav
661,neutral,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-01-01-01-02-12.wav
662,neutral,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-01-01-02-01-12.wav
663,neutral,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-01-01-02-02-12.wav
664,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-02-01-01-01-12.wav
665,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-02-01-01-02-12.wav
666,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-02-01-02-01-12.wav
667,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-02-01-02-02-12.wav
668,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-02-02-01-01-12.wav
669,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-02-02-01-02-12.wav
670,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-02-02-02-01-12.wav
671,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-02-02-02-02-12.wav
672,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-03-01-01-01-12.wav
673,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-03-01-01-02-12.wav
674,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-03-01-02-01-12.wav
675,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-03-01-02-02-12.wav
676,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-03-02-01-01-12.wav
677,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-03-02-01-02-12.wav
678,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-03-02-02-01-12.wav
679,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-03-02-02-02-12.wav
680,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-04-01-01-01-12.wav
681,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-04-01-01-02-12.wav
682,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-04-01-02-01-12.wav
683,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-04-01-02-02-12.wav
684,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-04-02-01-01-12.wav
685,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-04-02-01-02-12.wav
686,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-04-02-02-01-12.wav
687,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-04-02-02-02-12.wav
688,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-05-01-01-01-12.wav
689,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-05-01-01-02-12.wav
690,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-05-01-02-01-12.wav
691,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-05-01-02-02-12.wav
692,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-05-02-01-01-12.wav
693,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-05-02-01-02-12.wav
694,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-05-02-02-01-12.wav
695,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-05-02-02-02-12.wav
696,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-06-01-01-01-12.wav
697,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-06-01-01-02-12.wav
698,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-06-01-02-01-12.wav
699,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-06-01-02-02-12.wav
700,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-06-02-01-01-12.wav
701,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-06-02-01-02-12.wav
702,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-06-02-02-01-12.wav
703,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-06-02-02-02-12.wav
704,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-07-01-01-01-12.wav
705,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-07-01-01-02-12.wav
706,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-07-01-02-01-12.wav
707,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-07-01-02-02-12.wav
708,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-07-02-01-01-12.wav
709,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-07-02-01-02-12.wav
710,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-07-02-02-01-12.wav
711,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-07-02-02-02-12.wav
712,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-08-01-01-01-12.wav
713,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-08-01-01-02-12.wav
714,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-08-01-02-01-12.wav
715,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-08-01-02-02-12.wav
716,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-08-02-01-01-12.wav
717,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-08-02-01-02-12.wav
718,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-08-02-02-01-12.wav
719,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_12\03-01-08-02-02-02-12.wav
720,neutral,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-01-01-01-01-13.wav
721,neutral,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-01-01-01-02-13.wav
722,neutral,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-01-01-02-01-13.wav
723,neutral,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-01-01-02-02-13.wav
724,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-02-01-01-01-13.wav
725,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-02-01-01-02-13.wav
726,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-02-01-02-01-13.wav
727,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-02-01-02-02-13.wav
728,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-02-02-01-01-13.wav
729,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-02-02-01-02-13.wav
730,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-02-02-02-01-13.wav
731,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-02-02-02-02-13.wav
732,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-03-01-01-01-13.wav
733,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-03-01-01-02-13.wav
734,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-03-01-02-01-13.wav
735,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-03-01-02-02-13.wav
736,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-03-02-01-01-13.wav
737,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-03-02-01-02-13.wav
738,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-03-02-02-01-13.wav
739,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-03-02-02-02-13.wav
740,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-04-01-01-01-13.wav
741,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-04-01-01-02-13.wav
742,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-04-01-02-01-13.wav
743,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-04-01-02-02-13.wav
744,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-04-02-01-01-13.wav
745,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-04-02-01-02-13.wav
746,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-04-02-02-01-13.wav
747,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-04-02-02-02-13.wav
748,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-05-01-01-01-13.wav
749,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-05-01-01-02-13.wav
750,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-05-01-02-01-13.wav
751,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-05-01-02-02-13.wav
752,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-05-02-01-01-13.wav
753,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-05-02-01-02-13.wav
754,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-05-02-02-01-13.wav
755,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-05-02-02-02-13.wav
756,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-06-01-01-01-13.wav
757,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-06-01-01-02-13.wav
758,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-06-01-02-01-13.wav
759,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-06-01-02-02-13.wav
760,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-06-02-01-01-13.wav
761,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-06-02-01-02-13.wav
762,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-06-02-02-01-13.wav
763,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-06-02-02-02-13.wav
764,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-07-01-01-01-13.wav
765,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-07-01-01-02-13.wav
766,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-07-01-02-01-13.wav
767,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-07-01-02-02-13.wav
768,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-07-02-01-01-13.wav
769,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-07-02-01-02-13.wav
770,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-07-02-02-01-13.wav
771,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-07-02-02-02-13.wav
772,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-08-01-01-01-13.wav
773,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-08-01-01-02-13.wav
774,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-08-01-02-01-13.wav
775,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-08-01-02-02-13.wav
776,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-08-02-01-01-13.wav
777,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-08-02-01-02-13.wav
778,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-08-02-02-01-13.wav
779,surprised,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_13\03-01-08-02-02-02-13.wav
780,neutral,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-01-01-01-01-14.wav
781,neutral,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-01-01-01-02-14.wav
782,neutral,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-01-01-02-01-14.wav
783,neutral,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-01-01-02-02-14.wav
784,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-02-01-01-01-14.wav
785,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-02-01-01-02-14.wav
786,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-02-01-02-01-14.wav
787,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-02-01-02-02-14.wav
788,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-02-02-01-01-14.wav
789,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-02-02-01-02-14.wav
790,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-02-02-02-01-14.wav
791,calm,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-02-02-02-02-14.wav
792,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-03-01-01-01-14.wav
793,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-03-01-01-02-14.wav
794,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-03-01-02-01-14.wav
795,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-03-01-02-02-14.wav
796,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-03-02-01-01-14.wav
797,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-03-02-01-02-14.wav
798,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-03-02-02-01-14.wav
799,happy,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-03-02-02-02-14.wav
800,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-04-01-01-01-14.wav
801,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-04-01-01-02-14.wav
802,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-04-01-02-01-14.wav
803,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-04-01-02-02-14.wav
804,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-04-02-01-01-14.wav
805,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-04-02-01-02-14.wav
806,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-04-02-02-01-14.wav
807,sad,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-04-02-02-02-14.wav
808,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-05-01-01-01-14.wav
809,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-05-01-01-02-14.wav
810,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-05-01-02-01-14.wav
811,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-05-01-02-02-14.wav
812,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-05-02-01-01-14.wav
813,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-05-02-01-02-14.wav
814,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-05-02-02-01-14.wav
815,angry,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-05-02-02-02-14.wav
816,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-06-01-01-01-14.wav
817,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-06-01-01-02-14.wav
818,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-06-01-02-01-14.wav
819,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-06-01-02-02-14.wav
820,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-06-02-01-01-14.wav
821,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-06-02-01-02-14.wav
822,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-06-02-02-01-14.wav
823,fearful,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-06-02-02-02-14.wav
824,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-07-01-01-01-14.wav
825,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-07-01-01-02-14.wav
826,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-07-01-02-01-14.wav
827,disgust,f:\TECHNO\3rd_Sem\ML_project\Datasets\RAVDESS_DATASET\Actor_14\03-01-07-01-02-02-14.wav
